customer_id,merchant_id,amount,purchase_category,customer_age,is_fraudulent,card_type_American Express,card_type_Discover,card_type_MasterCard,card_type_Visa
0.8181818181818183,0.262626262626263,0.5754229092794776,0.9006277741414213,0.48076923076923084,0,0.0,0.0,1.0,0.0
0.1414141414141401,0.525252525252526,0.18930058043034736,0.14377422173381937,0.826923076923077,1,0.0,0.0,0.0,1.0
0.030303030303029388,0.34343434343434254,0.12395962014748016,0.9006277741414213,0.7500000000000001,1,0.0,0.0,1.0,0.0
0.9494949494949498,0.3636363636363633,0.761671174895937,0.5125302703711103,0.7884615384615384,1,0.0,1.0,0.0,0.0
0.3535353535353529,0.828282828282827,0.18815333452129013,0.6781147505459408,0.34615384615384615,1,0.0,0.0,1.0,0.0
0.31313131313131315,0.20202020202020066,0.848628610671189,0.9006277741414213,0.48076923076923084,1,1.0,0.0,0.0,0.0
0.282828282828282,0.32323232323232176,0.7562903312997917,0.14377422173381937,0.019230769230769273,1,0.0,0.0,0.0,1.0
0.17171717171717127,0.8787878787878789,0.22767425424010476,0.5125302703711103,0.42307692307692313,0,1.0,0.0,0.0,0.0
0.9494949494949498,0.7676767676767682,0.3946405796695211,1.0,0.48076923076923084,0,1.0,0.0,0.0,0.0
0.1313131313131315,0.303030303030301,0.836050951333148,0.0,0.7115384615384616,0,0.0,0.0,0.0,1.0
0.8686868686868685,0.5151515151515156,0.29668419904015764,0.6781147505459408,1.0,1,0.0,0.0,1.0,0.0
0.9494949494949498,0.303030303030301,0.41225671078791565,0.5125302703711103,0.17307692307692313,0,0.0,1.0,0.0,0.0
0.6969696969696972,0.14141414141414188,0.640588679305726,0.0,0.5384615384615385,1,1.0,0.0,0.0,0.0
0.11111111111111072,0.19191919191919027,0.218215982557057,0.9006277741414213,0.3076923076923077,1,0.0,0.0,0.0,1.0
0.7575757575757578,0.2424242424242422,0.25091048879082684,0.6781147505459408,0.4423076923076924,1,0.0,0.0,1.0,0.0
0.545454545454545,0.030303030303031164,0.3447273739280859,0.6781147505459408,0.019230769230769273,1,0.0,1.0,0.0,0.0
0.040404040404039776,0.3131313131313114,0.24073043325051008,0.14377422173381937,0.4423076923076924,1,0.0,0.0,0.0,1.0
0.030303030303029388,0.3939393939393945,0.0069225178543898674,0.0,0.8846153846153847,0,0.0,0.0,0.0,1.0
0.11111111111111072,0.5959595959595951,0.8905721613672449,0.5125302703711103,0.8461538461538461,1,0.0,0.0,0.0,1.0
0.2727272727272716,0.6262626262626263,0.6835283117465568,1.0,0.5000000000000001,1,0.0,1.0,0.0,0.0
0.2929292929292924,0.7171717171717162,0.2814126140989114,1.0,0.7500000000000001,1,0.0,0.0,1.0,0.0
0.6464646464646453,0.5555555555555536,0.16121708175078134,0.6781147505459408,0.42307692307692313,0,0.0,0.0,1.0,0.0
0.7777777777777768,0.5454545454545432,0.06156385835016829,0.14377422173381937,0.8076923076923078,0,0.0,0.0,0.0,1.0
0.030303030303029388,0.828282828282827,0.49390438015685034,0.6781147505459408,0.6346153846153847,1,0.0,1.0,0.0,0.0
0.7171717171717162,0.040404040404038,0.9027103434329683,1.0,0.1923076923076924,0,0.0,0.0,0.0,1.0
0.2525252525252526,0.2525252525252526,0.06034853851282494,0.5125302703711103,0.46153846153846156,1,0.0,0.0,1.0,0.0
0.9191919191919187,0.20202020202020066,0.7556536398528803,0.0,0.0961538461538462,0,0.0,0.0,0.0,1.0
0.8383838383838373,0.34343434343434254,0.4300710571680845,1.0,0.5192307692307693,1,1.0,0.0,0.0,0.0
0.8989898989898979,0.1717171717171695,0.6740319987506432,1.0,0.9038461538461539,1,1.0,0.0,0.0,0.0
0.6969696969696972,0.030303030303031164,0.8986559403512215,0.14377422173381937,0.7115384615384616,0,0.0,0.0,1.0,0.0
0.5353535353535346,0.33333333333333215,0.4459092574535946,0.9006277741414213,0.11538461538461542,1,0.0,0.0,1.0,0.0
0.282828282828282,0.3535353535353529,0.9771902285882469,0.14377422173381937,0.23076923076923084,1,1.0,0.0,0.0,0.0
0.5757575757575761,0.8484848484848477,0.6744985053768394,0.6781147505459408,0.326923076923077,1,0.0,1.0,0.0,0.0
0.7575757575757578,0.7070707070707059,0.3183647441121058,0.9006277741414213,0.2692307692307693,0,0.0,0.0,0.0,1.0
0.3535353535353529,0.22222222222222143,0.7713917314203225,0.14377422173381937,0.7692307692307693,1,0.0,0.0,1.0,0.0
0.0,0.828282828282827,0.9144941406367316,0.6781147505459408,0.9230769230769232,1,0.0,0.0,1.0,0.0
0.9797979797979792,0.05050505050504839,0.698075109568992,0.0,0.6346153846153847,0,0.0,0.0,1.0,0.0
0.20202020202020066,0.9292929292929273,0.6054975703614126,0.5125302703711103,0.826923076923077,1,0.0,0.0,0.0,1.0
0.8989898989898979,0.6262626262626263,0.9593178191515989,1.0,0.9230769230769232,0,1.0,0.0,0.0,0.0
0.545454545454545,0.020202020202020776,0.5691891394053943,0.14377422173381937,0.07692307692307698,0,0.0,1.0,0.0,0.0
0.43434343434343425,0.07070707070706916,0.7271506856446102,0.14377422173381937,0.17307692307692313,0,1.0,0.0,0.0,0.0
0.3535353535353529,0.10101010101010033,0.31903046708725674,0.0,0.9230769230769232,1,0.0,0.0,0.0,1.0
0.19191919191919204,0.40404040404040487,0.3580818769183333,0.9006277741414213,0.40384615384615385,1,0.0,1.0,0.0,0.0
0.2727272727272716,0.7777777777777786,0.8109737174571585,0.14377422173381937,0.6730769230769232,0,1.0,0.0,0.0,0.0
0.9797979797979792,0.3838383838383841,0.3704142698971083,1.0,0.05769230769230771,0,0.0,1.0,0.0,0.0
0.43434343434343425,0.08080808080807955,0.30021203026486765,0.0,0.21153846153846156,0,0.0,0.0,0.0,1.0
0.1313131313131315,0.525252525252526,0.48906812798699384,1.0,0.3846153846153847,1,0.0,0.0,1.0,0.0
0.11111111111111072,0.46464646464646364,0.5459028504956384,0.14377422173381937,0.48076923076923084,1,0.0,0.0,1.0,0.0
0.4848484848484844,0.8585858585858581,0.7449720396350438,0.6781147505459408,0.1923076923076924,0,0.0,0.0,1.0,0.0
0.1212121212121211,0.8484848484848477,0.22807068476365336,0.14377422173381937,0.0961538461538462,1,0.0,0.0,0.0,1.0
0.45454545454545325,0.11111111111111072,0.17050616970029453,1.0,0.730769230769231,0,0.0,0.0,0.0,1.0
0.44444444444444464,0.5050505050505052,0.6908632775193861,0.6781147505459408,0.5384615384615385,1,0.0,1.0,0.0,0.0
0.7777777777777768,0.9292929292929273,0.40970694173872824,0.5125302703711103,0.326923076923077,0,0.0,0.0,0.0,1.0
0.33333333333333215,0.1717171717171695,0.8799896687802956,0.6781147505459408,0.576923076923077,0,1.0,0.0,0.0,0.0
0.050505050505050164,0.303030303030301,0.32433422697048997,0.0,0.5192307692307693,0,0.0,0.0,0.0,1.0
0.9393939393939394,0.14141414141414188,0.7962587369883695,1.0,0.05769230769230771,1,0.0,1.0,0.0,0.0
0.5858585858585847,0.737373737373737,0.9452335236066369,1.0,0.3653846153846154,1,1.0,0.0,0.0,0.0
0.6868686868686869,0.9494949494949481,0.40321489137203004,1.0,0.8846153846153847,0,0.0,0.0,0.0,1.0
0.1515151515151505,0.6464646464646471,0.8686964042950645,0.6781147505459408,0.3653846153846154,1,0.0,0.0,1.0,0.0
0.4848484848484844,0.15151515151515227,0.46437130723966225,0.6781147505459408,0.05769230769230771,0,1.0,0.0,0.0,0.0
0.10101010101010033,0.6666666666666643,0.15263676352518835,1.0,0.3653846153846154,1,0.0,0.0,0.0,1.0
0.7070707070707059,0.8585858585858581,0.7378613173906864,1.0,0.17307692307692313,0,0.0,0.0,1.0,0.0
0.3737373737373737,0.7474747474747474,0.3855366928484334,0.0,0.326923076923077,0,0.0,0.0,0.0,1.0
0.808080808080808,1.0,0.9496543245965119,0.14377422173381937,0.11538461538461542,0,0.0,0.0,0.0,1.0
0.7979797979797976,0.6767676767676747,0.8733754857775544,0.9006277741414213,0.34615384615384615,1,0.0,1.0,0.0,0.0
0.46464646464646364,0.32323232323232176,0.7882720634609187,0.14377422173381937,0.17307692307692313,1,0.0,1.0,0.0,0.0
0.737373737373737,0.6363636363636367,0.3814292321461107,0.0,0.8461538461538461,0,0.0,1.0,0.0,0.0
0.2424242424242422,0.11111111111111072,0.8702641068200065,0.14377422173381937,0.826923076923077,0,1.0,0.0,0.0,0.0
0.9090909090909083,0.303030303030301,0.14933617909049227,0.0,0.5000000000000001,0,0.0,1.0,0.0,0.0
0.08080808080807955,0.7676767676767682,0.36568012861968097,0.6781147505459408,0.3846153846153847,0,1.0,0.0,0.0,0.0
0.050505050505050164,0.15151515151515227,0.4343577124757487,1.0,0.46153846153846156,1,1.0,0.0,0.0,0.0
0.8484848484848477,0.9898989898989896,0.8174137112904615,1.0,0.17307692307692313,0,1.0,0.0,0.0,0.0
0.2929292929292924,0.40404040404040487,0.9053792418566564,0.6781147505459408,0.5192307692307693,0,0.0,0.0,0.0,1.0
0.9898989898989896,0.4242424242424221,0.1509909762001534,0.6781147505459408,0.07692307692307698,0,1.0,0.0,0.0,0.0
0.3737373737373737,0.7474747474747474,0.9460634248794191,0.0,0.48076923076923084,0,0.0,0.0,0.0,1.0
0.10101010101010033,0.9494949494949481,0.21695160944786038,0.6781147505459408,0.05769230769230771,0,1.0,0.0,0.0,0.0
0.2929292929292924,0.4949494949494948,0.016329734091223066,0.9006277741414213,0.3076923076923077,0,1.0,0.0,0.0,0.0
0.1212121212121211,0.9595959595959584,0.47226788292085203,0.14377422173381937,0.48076923076923084,0,0.0,0.0,0.0,1.0
0.4848484848484844,0.9595959595959584,0.2708521454299369,0.9006277741414213,0.3653846153846154,0,1.0,0.0,0.0,0.0
0.3535353535353529,0.303030303030301,0.1977127160095864,1.0,0.28846153846153855,1,0.0,1.0,0.0,0.0
0.5858585858585847,0.5454545454545432,0.49730407222243356,0.9006277741414213,0.019230769230769273,0,0.0,0.0,1.0,0.0
0.8181818181818183,0.2727272727272734,0.158268880003684,0.0,0.8846153846153847,1,0.0,0.0,1.0,0.0
0.46464646464646364,0.18181818181817988,0.829788149930825,0.9006277741414213,0.019230769230769273,1,0.0,1.0,0.0,0.0
0.20202020202020066,0.1313131313131315,0.853827256400451,0.5125302703711103,0.5384615384615385,1,0.0,1.0,0.0,0.0
0.47474747474747403,0.22222222222222143,0.2776325089046705,0.0,0.1923076923076924,0,1.0,0.0,0.0,0.0
0.45454545454545325,0.2727272727272734,0.18990123273875428,1.0,0.3653846153846154,0,0.0,1.0,0.0,0.0
0.262626262626263,0.3535353535353529,0.6068160021783658,1.0,0.5576923076923077,1,0.0,0.0,1.0,0.0
0.8585858585858581,0.565656565656564,0.49911904328100315,0.14377422173381937,0.48076923076923084,1,0.0,1.0,0.0,0.0
0.34343434343434254,0.525252525252526,0.4350835006817404,0.5125302703711103,0.46153846153846156,0,0.0,0.0,1.0,0.0
0.8989898989898979,0.32323232323232176,0.8516088472080682,0.14377422173381937,0.8461538461538461,0,0.0,1.0,0.0,0.0
0.8787878787878789,0.7575757575757578,0.4873232330310718,1.0,0.0,1,1.0,0.0,0.0,0.0
0.828282828282827,0.07070707070706916,0.6657850425562161,0.6781147505459408,0.42307692307692313,0,0.0,0.0,0.0,1.0
0.09090909090908994,0.6262626262626263,0.3533387258562799,0.0,0.9423076923076924,0,0.0,0.0,0.0,1.0
0.7777777777777768,0.6868686868686851,0.10595907155170514,0.0,0.8653846153846155,1,1.0,0.0,0.0,0.0
0.8181818181818183,0.47474747474747403,0.9529709264260988,1.0,0.25,1,0.0,0.0,1.0,0.0
0.21212121212121104,0.8989898989898997,0.7060237417835771,0.6781147505459408,0.07692307692307698,0,0.0,0.0,0.0,1.0
0.6868686868686869,0.14141414141414188,0.6078090806615987,0.9006277741414213,0.25,0,1.0,0.0,0.0,0.0
